Epoch,Sim ID,Loss,Model,Method,Number Input Datasets
444.44444444444446,2,0.017669718818694044,Spike,Feedback Align,2
444.44444444444446,3,0.018721102047006284,Spike,Feedback Align,2
444.44444444444446,4,0.018328587934495197,Spike,Feedback Align,2
555.5555555555555,0,0.017367105082022997,Spike,Feedback Align,2
555.5555555555555,1,0.01590691847930313,Spike,Feedback Align,2
555.5555555555555,2,0.016377151769416304,Spike,Feedback Align,2
555.5555555555555,3,0.017013753254245687,Spike,Feedback Align,2
555.5555555555555,4,0.01632147312235956,Spike,Feedback Align,2
666.6666666666667,0,0.016905425838801766,Spike,Feedback Align,2
666.6666666666667,1,0.01535197559386607,Spike,Feedback Align,2
666.6666666666667,2,0.01648961376396557,Spike,Feedback Align,2
666.6666666666667,3,0.015356528747861302,Spike,Feedback Align,2
666.6666666666667,4,0.015508420192196948,Spike,Feedback Align,2
777.7777777777778,0,0.015534560474041424,Spike,Feedback Align,2
777.7777777777778,1,0.0144753456171816,Spike,Feedback Align,2
777.7777777777778,2,0.015659966053500965,Spike,Feedback Align,2
777.7777777777778,3,0.01416474083592361,Spike,Feedback Align,2
777.7777777777778,4,0.014568580656120248,Spike,Feedback Align,2
888.8888888888889,0,0.015076677090756817,Spike,Feedback Align,2
888.8888888888889,1,0.014530897931060018,Spike,Feedback Align,2
888.8888888888889,2,0.015697577257857958,Spike,Feedback Align,2
888.8888888888889,3,0.014197881362721607,Spike,Feedback Align,2
888.8888888888889,4,0.014750513170093195,Spike,Feedback Align,2
1000.0,0,0.014945333636045962,Spike,Feedback Align,2
1000.0,1,0.01355217856551105,Spike,Feedback Align,2
1000.0,2,0.015325632716384437,Spike,Feedback Align,2
1000.0,3,0.013918228425302024,Spike,Feedback Align,2
1000.0,4,0.01419806242172788,Spike,Feedback Align,2
0.0,0,0.2896178322614001,Spike,Feedback Align,3
0.0,1,0.36134104624258745,Spike,Feedback Align,3
0.0,2,0.3408914909605945,Spike,Feedback Align,3
0.0,3,0.29415805258127264,Spike,Feedback Align,3
0.0,4,0.290795680586864,Spike,Feedback Align,3
111.11111111111111,0,0.07070626421303514,Spike,Feedback Align,3
111.11111111111111,1,0.06756830129194683,Spike,Feedback Align,3
111.11111111111111,2,0.06833840943071362,Spike,Feedback Align,3
111.11111111111111,3,0.06633092377162864,Spike,Feedback Align,3
111.11111111111111,4,0.06924416353500679,Spike,Feedback Align,3
222.22222222222223,0,0.03742365083023976,Spike,Feedback Align,3
222.22222222222223,1,0.030690973737320947,Spike,Feedback Align,3
222.22222222222223,2,0.0318347784047249,Spike,Feedback Align,3
222.22222222222223,3,0.03298246674928989,Spike,Feedback Align,3
222.22222222222223,4,0.03316710993328506,Spike,Feedback Align,3
333.33333333333337,0,0.02310770265067663,Spike,Feedback Align,3
333.33333333333337,1,0.019847643717911746,Spike,Feedback Align,3
333.33333333333337,2,0.021076938724951207,Spike,Feedback Align,3
333.33333333333337,3,0.01999629223776576,Spike,Feedback Align,3
333.33333333333337,4,0.021907398247885103,Spike,Feedback Align,3
444.44444444444446,0,0.019369483439771542,Spike,Feedback Align,3
444.44444444444446,1,0.01732958520682122,Spike,Feedback Align,3
444.44444444444446,2,0.017986894514227397,Spike,Feedback Align,3
444.44444444444446,3,0.016796621720022036,Spike,Feedback Align,3
444.44444444444446,4,0.018905929383173908,Spike,Feedback Align,3
555.5555555555555,0,0.01748899663099497,Spike,Feedback Align,3
555.5555555555555,1,0.01574498916222468,Spike,Feedback Align,3
555.5555555555555,2,0.016546061215009664,Spike,Feedback Align,3
555.5555555555555,3,0.015466597907295043,Spike,Feedback Align,3
555.5555555555555,4,0.0169072423957248,Spike,Feedback Align,3
666.6666666666667,0,0.015722621601781683,Spike,Feedback Align,3
666.6666666666667,1,0.01429628731082051,Spike,Feedback Align,3
666.6666666666667,2,0.014724984702246216,Spike,Feedback Align,3
666.6666666666667,3,0.01389694850220108,Spike,Feedback Align,3
666.6666666666667,4,0.015021311781238297,Spike,Feedback Align,3
777.7777777777778,0,0.015501113400776752,Spike,Feedback Align,3
777.7777777777778,1,0.013993140614932113,Spike,Feedback Align,3
777.7777777777778,2,0.014131591249258635,Spike,Feedback Align,3
777.7777777777778,3,0.013617989842035598,Spike,Feedback Align,3
777.7777777777778,4,0.014184443292831764,Spike,Feedback Align,3
888.8888888888889,0,0.015752083719331483,Spike,Feedback Align,3
888.8888888888889,1,0.014523331266502383,Spike,Feedback Align,3
888.8888888888889,2,0.015112382972675406,Spike,Feedback Align,3
888.8888888888889,3,0.013764868935167951,Spike,Feedback Align,3
888.8888888888889,4,0.014003491990779528,Spike,Feedback Align,3
1000.0,0,0.015514425888395618,Spike,Feedback Align,3
1000.0,1,0.014489337309731985,Spike,Feedback Align,3
1000.0,2,0.014468949516512494,Spike,Feedback Align,3
1000.0,3,0.013528530390098594,Spike,Feedback Align,3
1000.0,4,0.013780758233115363,Spike,Feedback Align,3
0.0,0,0.30940923861557046,Spike,Feedback Align,4
0.0,1,0.3470534740176008,Spike,Feedback Align,4
0.0,2,0.29339361280423415,Spike,Feedback Align,4
0.0,3,0.28819989851686983,Spike,Feedback Align,4
0.0,4,0.3093274039824183,Spike,Feedback Align,4
111.11111111111111,0,0.07344552707900294,Spike,Feedback Align,4
111.11111111111111,1,0.06953654565309243,Spike,Feedback Align,4
111.11111111111111,2,0.07192483101871079,Spike,Feedback Align,4
111.11111111111111,3,0.07137536534366688,Spike,Feedback Align,4
111.11111111111111,4,0.07464846574612055,Spike,Feedback Align,4
222.22222222222223,0,0.035707909778923214,Spike,Feedback Align,4
222.22222222222223,1,0.03380575974571019,Spike,Feedback Align,4
222.22222222222223,2,0.03621457280005841,Spike,Feedback Align,4
222.22222222222223,3,0.04047246962759277,Spike,Feedback Align,4
222.22222222222223,4,0.04087733950218026,Spike,Feedback Align,4
333.33333333333337,0,0.023292934396304102,Spike,Feedback Align,4
333.33333333333337,1,0.023450709043957383,Spike,Feedback Align,4
333.33333333333337,2,0.02467818028856561,Spike,Feedback Align,4
333.33333333333337,3,0.026057237115219622,Spike,Feedback Align,4
333.33333333333337,4,0.023945515245904464,Spike,Feedback Align,4
444.44444444444446,0,0.01862404828242821,Spike,Feedback Align,4
444.44444444444446,1,0.019426729476884556,Spike,Feedback Align,4
444.44444444444446,2,0.020489448417719335,Spike,Feedback Align,4
444.44444444444446,3,0.020108003552336454,Spike,Feedback Align,4
444.44444444444446,4,0.019174964758322463,Spike,Feedback Align,4
555.5555555555555,0,0.016870859135673044,Spike,Feedback Align,4
555.5555555555555,1,0.01748214045308791,Spike,Feedback Align,4
555.5555555555555,2,0.01745669732145961,Spike,Feedback Align,4
555.5555555555555,3,0.017153146806795853,Spike,Feedback Align,4
555.5555555555555,4,0.01623936185716006,Spike,Feedback Align,4
666.6666666666667,0,0.01669764389657779,Spike,Feedback Align,4
666.6666666666667,1,0.01738860382000022,Spike,Feedback Align,4
666.6666666666667,2,0.01686111134469795,Spike,Feedback Align,4
666.6666666666667,3,0.01723807307347968,Spike,Feedback Align,4
666.6666666666667,4,0.01581934316674094,Spike,Feedback Align,4
777.7777777777778,0,0.01617395623349853,Spike,Feedback Align,4
777.7777777777778,1,0.01679158860201208,Spike,Feedback Align,4
777.7777777777778,2,0.016311973182917175,Spike,Feedback Align,4
777.7777777777778,3,0.016168587843680693,Spike,Feedback Align,4
777.7777777777778,4,0.01565718838756959,Spike,Feedback Align,4
888.8888888888889,0,0.01634630401400796,Spike,Feedback Align,4
888.8888888888889,1,0.01596996882580065,Spike,Feedback Align,4
888.8888888888889,2,0.015461184593871342,Spike,Feedback Align,4
888.8888888888889,3,0.015323787398606764,Spike,Feedback Align,4
888.8888888888889,4,0.015051963303528045,Spike,Feedback Align,4
1000.0,0,0.01587697546120953,Spike,Feedback Align,4
1000.0,1,0.015265406307371245,Spike,Feedback Align,4
1000.0,2,0.015535906913653842,Spike,Feedback Align,4
1000.0,3,0.014535867377711342,Spike,Feedback Align,4
1000.0,4,0.014817095003128364,Spike,Feedback Align,4
0.0,0,0.3151054437698163,Spike,Feedback Align,5
0.0,1,0.2971055768227741,Spike,Feedback Align,5
0.0,2,0.2930403019689971,Spike,Feedback Align,5
0.0,3,0.3255362181364821,Spike,Feedback Align,5
0.0,4,0.3071689280449553,Spike,Feedback Align,5
111.11111111111111,0,0.0726592614605481,Spike,Feedback Align,5
111.11111111111111,1,0.07089384105907591,Spike,Feedback Align,5
111.11111111111111,2,0.07119984884463795,Spike,Feedback Align,5
111.11111111111111,3,0.07233400222981723,Spike,Feedback Align,5
111.11111111111111,4,0.0721814769465477,Spike,Feedback Align,5
222.22222222222223,0,0.0413730357537221,Spike,Feedback Align,5
222.22222222222223,1,0.04097957209071048,Spike,Feedback Align,5
222.22222222222223,2,0.04276750379603241,Spike,Feedback Align,5
222.22222222222223,3,0.044589536805267865,Spike,Feedback Align,5
222.22222222222223,4,0.0433492765873875,Spike,Feedback Align,5
333.33333333333337,0,0.024698803459399097,Spike,Feedback Align,5
333.33333333333337,1,0.025120185786272328,Spike,Feedback Align,5
333.33333333333337,2,0.030843937758886414,Spike,Feedback Align,5
333.33333333333337,3,0.026146086249743187,Spike,Feedback Align,5
333.33333333333337,4,0.027094997771844445,Spike,Feedback Align,5
444.44444444444446,0,0.019553947027505562,Spike,Feedback Align,5
444.44444444444446,1,0.020821270967499625,Spike,Feedback Align,5
444.44444444444446,2,0.02513039044731925,Spike,Feedback Align,5
444.44444444444446,3,0.021386084983497824,Spike,Feedback Align,5
444.44444444444446,4,0.02124835938819782,Spike,Feedback Align,5
555.5555555555555,0,0.016834127737396874,Spike,Feedback Align,5
555.5555555555555,1,0.018280421007490142,Spike,Feedback Align,5
555.5555555555555,2,0.020310367795258747,Spike,Feedback Align,5
555.5555555555555,3,0.017823608754382696,Spike,Feedback Align,5
555.5555555555555,4,0.01721023580637309,Spike,Feedback Align,5
666.6666666666667,0,0.01626264816584463,Spike,Feedback Align,5
666.6666666666667,1,0.017526107305689917,Spike,Feedback Align,5
666.6666666666667,2,0.01901534836798947,Spike,Feedback Align,5
666.6666666666667,3,0.01727847842991697,Spike,Feedback Align,5
666.6666666666667,4,0.01640817151349568,Spike,Feedback Align,5
777.7777777777778,0,0.01703458880195371,Spike,Feedback Align,5
777.7777777777778,1,0.017085524085797787,Spike,Feedback Align,5
777.7777777777778,2,0.019134339785504637,Spike,Feedback Align,5
777.7777777777778,3,0.016845166447749027,Spike,Feedback Align,5
777.7777777777778,4,0.01684492418648561,Spike,Feedback Align,5
888.8888888888889,0,0.016688199684484317,Spike,Feedback Align,5
888.8888888888889,1,0.01723742208366579,Spike,Feedback Align,5
888.8888888888889,2,0.018023364243549916,Spike,Feedback Align,5
888.8888888888889,3,0.016595315445477685,Spike,Feedback Align,5
888.8888888888889,4,0.016970620710555682,Spike,Feedback Align,5
1000.0,0,0.01592704434434828,Spike,Feedback Align,5
1000.0,1,0.016389490603655955,Spike,Feedback Align,5
1000.0,2,0.017213560230211318,Spike,Feedback Align,5
1000.0,3,0.015873195074506668,Spike,Feedback Align,5
1000.0,4,0.016272434300373763,Spike,Feedback Align,5
0.0,0,0.3191086518081778,Spike,Feedback Align,6
0.0,1,0.3161745601525464,Spike,Feedback Align,6
0.0,2,0.28287804392685145,Spike,Feedback Align,6
0.0,3,0.28128927781223184,Spike,Feedback Align,6
0.0,4,0.3099727962488721,Spike,Feedback Align,6
111.11111111111111,0,0.07740663415554722,Spike,Feedback Align,6
111.11111111111111,1,0.07592879007482578,Spike,Feedback Align,6
111.11111111111111,2,0.07431839744197796,Spike,Feedback Align,6
111.11111111111111,3,0.07597186053623084,Spike,Feedback Align,6
111.11111111111111,4,0.07535833040758419,Spike,Feedback Align,6
222.22222222222223,0,0.05715801008298599,Spike,Feedback Align,6
222.22222222222223,1,0.050921051836512354,Spike,Feedback Align,6
222.22222222222223,2,0.049486199219535176,Spike,Feedback Align,6
222.22222222222223,3,0.05095294038014415,Spike,Feedback Align,6
222.22222222222223,4,0.05135431783142702,Spike,Feedback Align,6
333.33333333333337,0,0.035929969658131035,Spike,Feedback Align,6
333.33333333333337,1,0.03245909657502152,Spike,Feedback Align,6
333.33333333333337,2,0.029486180526160723,Spike,Feedback Align,6
333.33333333333337,3,0.03096434667675372,Spike,Feedback Align,6
333.33333333333337,4,0.0317978543255888,Spike,Feedback Align,6
444.44444444444446,0,0.028308596535817163,Spike,Feedback Align,6
444.44444444444446,1,0.025372178258448667,Spike,Feedback Align,6
444.44444444444446,2,0.021356574773034556,Spike,Feedback Align,6
444.44444444444446,3,0.02505688995420066,Spike,Feedback Align,6
444.44444444444446,4,0.02590352994298109,Spike,Feedback Align,6
555.5555555555555,0,0.026056232203936117,Spike,Feedback Align,6
555.5555555555555,1,0.023309964838859696,Spike,Feedback Align,6
555.5555555555555,2,0.019479815805163152,Spike,Feedback Align,6
555.5555555555555,3,0.023073951092465614,Spike,Feedback Align,6
555.5555555555555,4,0.022919220975441416,Spike,Feedback Align,6
666.6666666666667,0,0.023075215211142204,Spike,Feedback Align,6
666.6666666666667,1,0.021018760498337476,Spike,Feedback Align,6
666.6666666666667,2,0.01792305322293004,Spike,Feedback Align,6
666.6666666666667,3,0.020486002513812124,Spike,Feedback Align,6
666.6666666666667,4,0.020412243932176527,Spike,Feedback Align,6
777.7777777777778,0,0.022020196845838374,Spike,Feedback Align,6
777.7777777777778,1,0.019562939094321826,Spike,Feedback Align,6
777.7777777777778,2,0.01784164591609611,Spike,Feedback Align,6
777.7777777777778,3,0.019896699459642345,Spike,Feedback Align,6
777.7777777777778,4,0.019115450544276998,Spike,Feedback Align,6
888.8888888888889,0,0.021927574953724677,Spike,Feedback Align,6
888.8888888888889,1,0.019702339409081567,Spike,Feedback Align,6
888.8888888888889,2,0.01771546399082799,Spike,Feedback Align,6
888.8888888888889,3,0.019561661823742978,Spike,Feedback Align,6
888.8888888888889,4,0.018439252992772295,Spike,Feedback Align,6
1000.0,0,0.020415437476542644,Spike,Feedback Align,6
1000.0,1,0.019113720681823012,Spike,Feedback Align,6
1000.0,2,0.017682041960363312,Spike,Feedback Align,6
1000.0,3,0.018679424439002716,Spike,Feedback Align,6
1000.0,4,0.017764431177350975,Spike,Feedback Align,6
0.0,0,0.3209740135462623,Spike,Feedback Align,7
0.0,1,0.2768579989886049,Spike,Feedback Align,7
0.0,2,0.29258305554803293,Spike,Feedback Align,7
0.0,3,0.27638186998969466,Spike,Feedback Align,7
0.0,4,0.2763700263035345,Spike,Feedback Align,7
111.11111111111111,0,0.08076077856852244,Spike,Feedback Align,7
111.11111111111111,1,0.08101781092496795,Spike,Feedback Align,7
111.11111111111111,2,0.08085877112418725,Spike,Feedback Align,7
111.11111111111111,3,0.07971835069387759,Spike,Feedback Align,7
111.11111111111111,4,0.08130491224423188,Spike,Feedback Align,7
222.22222222222223,0,0.06279279445592409,Spike,Feedback Align,7
222.22222222222223,1,0.06900587065115732,Spike,Feedback Align,7
222.22222222222223,2,0.06963841284724645,Spike,Feedback Align,7
222.22222222222223,3,0.06719731365603471,Spike,Feedback Align,7
222.22222222222223,4,0.07247671405769335,Spike,Feedback Align,7
333.33333333333337,0,0.04856435041564152,Spike,Feedback Align,7
333.33333333333337,1,0.046098900546183035,Spike,Feedback Align,7
333.33333333333337,2,0.04507063078347635,Spike,Feedback Align,7
333.33333333333337,3,0.04729447356949983,Spike,Feedback Align,7
333.33333333333337,4,0.054761547262513574,Spike,Feedback Align,7
444.44444444444446,0,0.04094393662646882,Spike,Feedback Align,7
444.44444444444446,1,0.03432923972951168,Spike,Feedback Align,7
444.44444444444446,2,0.03717040488523791,Spike,Feedback Align,7
444.44444444444446,3,0.03521630580044869,Spike,Feedback Align,7
444.44444444444446,4,0.0391569392174012,Spike,Feedback Align,7
555.5555555555555,0,0.03651752361957724,Spike,Feedback Align,7
555.5555555555555,1,0.030086906848904655,Spike,Feedback Align,7
555.5555555555555,2,0.0325317897858311,Spike,Feedback Align,7
555.5555555555555,3,0.029240464447253887,Spike,Feedback Align,7
555.5555555555555,4,0.03254460300718035,Spike,Feedback Align,7
666.6666666666667,0,0.0334340981288778,Spike,Feedback Align,7
666.6666666666667,1,0.028447120552129498,Spike,Feedback Align,7
666.6666666666667,2,0.029522355233163055,Spike,Feedback Align,7
666.6666666666667,3,0.02594768130615649,Spike,Feedback Align,7
666.6666666666667,4,0.02948705940543731,Spike,Feedback Align,7
777.7777777777778,0,0.031397104752459284,Spike,Feedback Align,7
777.7777777777778,1,0.02751665566718408,Spike,Feedback Align,7
777.7777777777778,2,0.027407005129930714,Spike,Feedback Align,7
777.7777777777778,3,0.025154791130950455,Spike,Feedback Align,7
777.7777777777778,4,0.027239598444519272,Spike,Feedback Align,7
888.8888888888889,0,0.02871523767734836,Spike,Feedback Align,7
888.8888888888889,1,0.026528966739699254,Spike,Feedback Align,7
888.8888888888889,2,0.026503588086095837,Spike,Feedback Align,7
888.8888888888889,3,0.025399847642420877,Spike,Feedback Align,7
888.8888888888889,4,0.025990721375649315,Spike,Feedback Align,7
1000.0,0,0.027890056754054565,Spike,Feedback Align,7
1000.0,1,0.026432403341995186,Spike,Feedback Align,7
1000.0,2,0.027191287672901524,Spike,Feedback Align,7
1000.0,3,0.02460392569955607,Spike,Feedback Align,7
1000.0,4,0.026228261625013256,Spike,Feedback Align,7
0.0,0,0.39048821446880305,Rate,Feedback Align,1
0.0,1,0.321230536329278,Rate,Feedback Align,1
0.0,2,0.3780832706440633,Rate,Feedback Align,1
0.0,3,0.23971071877397662,Rate,Feedback Align,1
0.0,4,0.31817901560431266,Rate,Feedback Align,1
111.11111111111111,0,0.04042031176418986,Rate,Feedback Align,1
111.11111111111111,1,0.034601034029807395,Rate,Feedback Align,1
111.11111111111111,2,0.03185307215234332,Rate,Feedback Align,1
111.11111111111111,3,0.03450310500610387,Rate,Feedback Align,1
111.11111111111111,4,0.0324974769800595,Rate,Feedback Align,1
222.22222222222223,0,0.01894434741546326,Rate,Feedback Align,1
222.22222222222223,1,0.016080988462822573,Rate,Feedback Align,1
222.22222222222223,2,0.01413384940626723,Rate,Feedback Align,1
222.22222222222223,3,0.01496312624145766,Rate,Feedback Align,1
222.22222222222223,4,0.01568005609874061,Rate,Feedback Align,1
333.33333333333337,0,0.014300620123958654,Rate,Feedback Align,1
333.33333333333337,1,0.011922772997171666,Rate,Feedback Align,1
333.33333333333337,2,0.010650960662017586,Rate,Feedback Align,1
333.33333333333337,3,0.01112432939872545,Rate,Feedback Align,1
333.33333333333337,4,0.011930026336903442,Rate,Feedback Align,1
444.44444444444446,0,0.01153615451023427,Rate,Feedback Align,1
444.44444444444446,1,0.010054657723446686,Rate,Feedback Align,1
444.44444444444446,2,0.008874635413024091,Rate,Feedback Align,1
444.44444444444446,3,0.009325783892022316,Rate,Feedback Align,1
444.44444444444446,4,0.010061732035151847,Rate,Feedback Align,1
555.5555555555555,0,0.009540328227980958,Rate,Feedback Align,1
555.5555555555555,1,0.008537361403172645,Rate,Feedback Align,1
555.5555555555555,2,0.007669659896049353,Rate,Feedback Align,1
555.5555555555555,3,0.008188587794232701,Rate,Feedback Align,1
555.5555555555555,4,0.008482144906942244,Rate,Feedback Align,1
666.6666666666667,0,0.009851191991088144,Rate,Feedback Align,1
666.6666666666667,1,0.008827124705065815,Rate,Feedback Align,1
666.6666666666667,2,0.008101141979081124,Rate,Feedback Align,1
666.6666666666667,3,0.008384843342046382,Rate,Feedback Align,1
666.6666666666667,4,0.008767354223861592,Rate,Feedback Align,1
777.7777777777778,0,0.008296866011808051,Rate,Feedback Align,1
777.7777777777778,1,0.007850576960151269,Rate,Feedback Align,1
777.7777777777778,2,0.007379907610334125,Rate,Feedback Align,1
777.7777777777778,3,0.007633461951639325,Rate,Feedback Align,1
777.7777777777778,4,0.007675547308033818,Rate,Feedback Align,1
888.8888888888889,0,0.008038580823853371,Rate,Feedback Align,1
888.8888888888889,1,0.007203894237098089,Rate,Feedback Align,1
888.8888888888889,2,0.006539286039593799,Rate,Feedback Align,1
888.8888888888889,3,0.007056003447688893,Rate,Feedback Align,1
888.8888888888889,4,0.007273377875462266,Rate,Feedback Align,1
1000.0,0,0.007591682584418397,Rate,Feedback Align,1
1000.0,1,0.007282465113870843,Rate,Feedback Align,1
1000.0,2,0.006541389459106283,Rate,Feedback Align,1
1000.0,3,0.0069600553538864945,Rate,Feedback Align,1
1000.0,4,0.007226170330936856,Rate,Feedback Align,1
0.0,0,0.3332513733099287,Rate,Feedback Align,2
0.0,1,0.2787181773109902,Rate,Feedback Align,2
0.0,2,0.3083573227379055,Rate,Feedback Align,2
0.0,3,0.3986364801125425,Rate,Feedback Align,2
0.0,4,0.35939355539746237,Rate,Feedback Align,2
111.11111111111111,0,0.06126715048980231,Rate,Feedback Align,2
111.11111111111111,1,0.05045518167394427,Rate,Feedback Align,2
111.11111111111111,2,0.05094286151693856,Rate,Feedback Align,2
111.11111111111111,3,0.04513159983226424,Rate,Feedback Align,2
111.11111111111111,4,0.04806801827724113,Rate,Feedback Align,2
222.22222222222223,0,0.019791148920419794,Rate,Feedback Align,2
222.22222222222223,1,0.021277266087446813,Rate,Feedback Align,2
222.22222222222223,2,0.020837960408023225,Rate,Feedback Align,2
222.22222222222223,3,0.018834033653702734,Rate,Feedback Align,2
222.22222222222223,4,0.01910364371142627,Rate,Feedback Align,2
333.33333333333337,0,0.01203507214005356,Rate,Feedback Align,2
333.33333333333337,1,0.014315782160174687,Rate,Feedback Align,2
333.33333333333337,2,0.01433686405235683,Rate,Feedback Align,2
333.33333333333337,3,0.013246380538050669,Rate,Feedback Align,2
333.33333333333337,4,0.013474181340596934,Rate,Feedback Align,2
444.44444444444446,0,0.010235660967505592,Rate,Feedback Align,2
444.44444444444446,1,0.011782600763128247,Rate,Feedback Align,2
444.44444444444446,2,0.011684195054081118,Rate,Feedback Align,2
444.44444444444446,3,0.011317595251582232,Rate,Feedback Align,2
444.44444444444446,4,0.011869634799503065,Rate,Feedback Align,2
555.5555555555555,0,0.008218753739132549,Rate,Feedback Align,2
555.5555555555555,1,0.0099195998444,Rate,Feedback Align,2
555.5555555555555,2,0.009922804138155453,Rate,Feedback Align,2
555.5555555555555,3,0.009772079172792096,Rate,Feedback Align,2
555.5555555555555,4,0.00970747722120367,Rate,Feedback Align,2
666.6666666666667,0,0.007642299725131605,Rate,Feedback Align,2
666.6666666666667,1,0.00915400631463424,Rate,Feedback Align,2
666.6666666666667,2,0.009070756272327306,Rate,Feedback Align,2
666.6666666666667,3,0.008358250585007918,Rate,Feedback Align,2
666.6666666666667,4,0.008373134106921908,Rate,Feedback Align,2
777.7777777777778,0,0.007403820183288445,Rate,Feedback Align,2
777.7777777777778,1,0.008747565580370148,Rate,Feedback Align,2
777.7777777777778,2,0.008642055040174373,Rate,Feedback Align,2
777.7777777777778,3,0.007663210296949669,Rate,Feedback Align,2
777.7777777777778,4,0.008128127321508924,Rate,Feedback Align,2
888.8888888888889,0,0.007175866734893911,Rate,Feedback Align,2
888.8888888888889,1,0.008585580844880834,Rate,Feedback Align,2
888.8888888888889,2,0.008107618300668501,Rate,Feedback Align,2
888.8888888888889,3,0.0072812053364246015,Rate,Feedback Align,2
888.8888888888889,4,0.007631921250689703,Rate,Feedback Align,2
