Epoch,Sim ID,Accuracy,Loss,Model,Method
5.555555555555555,3,0.9365868506493507,0.012692367674086118,Spike,Feedback Align
5.555555555555555,4,0.9337459415584416,0.013052689706089656,Spike,Feedback Align
5.555555555555555,5,0.9367897727272727,0.012851765168374288,Spike,Feedback Align
5.555555555555555,6,0.9302962662337663,0.014180159738331097,Spike,Feedback Align
5.555555555555555,7,0.9308035714285714,0.014004889740016922,Spike,Feedback Align
5.555555555555555,8,0.9358766233766234,0.012926201093460382,Spike,Feedback Align
5.555555555555555,9,0.932224025974026,0.013666715035220304,Spike,Feedback Align
11.11111111111111,0,0.9464285714285714,0.011934263806004401,Spike,Feedback Align
11.11111111111111,1,0.9434862012987013,0.01204133276328681,Spike,Feedback Align
11.11111111111111,2,0.9438920454545454,0.012316967994579212,Spike,Feedback Align
11.11111111111111,3,0.9458198051948052,0.011929587650299733,Spike,Feedback Align
11.11111111111111,4,0.9445008116883117,0.012320597337170829,Spike,Feedback Align
11.11111111111111,5,0.9443993506493507,0.012258783826522197,Spike,Feedback Align
11.11111111111111,6,0.9404423701298701,0.012721183286562182,Spike,Feedback Align
11.11111111111111,7,0.9421672077922078,0.012462737566820425,Spike,Feedback Align
11.11111111111111,8,0.945413961038961,0.011859840037075646,Spike,Feedback Align
11.11111111111111,9,0.9430803571428571,0.01241540504886339,Spike,Feedback Align
16.666666666666664,0,0.953226461038961,0.011014172493065157,Spike,Feedback Align
16.666666666666664,1,0.950385551948052,0.011315486027372366,Spike,Feedback Align
16.666666666666664,2,0.950689935064935,0.011301993628971144,Spike,Feedback Align
16.666666666666664,3,0.9512987012987013,0.011200427109425995,Spike,Feedback Align
16.666666666666664,4,0.9511972402597403,0.011475706146374283,Spike,Feedback Align
16.666666666666664,5,0.9517045454545454,0.011211358530588715,Spike,Feedback Align
16.666666666666664,6,0.947950487012987,0.011609297739741462,Spike,Feedback Align
16.666666666666664,7,0.9497767857142857,0.011455027681645951,Spike,Feedback Align
16.666666666666664,8,0.9524147727272727,0.011053160382808484,Spike,Feedback Align
16.666666666666664,9,0.9498782467532467,0.01157824121203074,Spike,Feedback Align
22.22222222222222,0,0.9575892857142857,0.010697919045652529,Spike,Feedback Align
22.22222222222222,1,0.9559659090909091,0.010721002758715105,Spike,Feedback Align
22.22222222222222,2,0.9549512987012987,0.010938637377927544,Spike,Feedback Align
22.22222222222222,3,0.9548498376623377,0.010886411127901494,Spike,Feedback Align
22.22222222222222,4,0.955661525974026,0.01079427021619743,Spike,Feedback Align
22.22222222222222,5,0.9545454545454546,0.010877219003274242,Spike,Feedback Align
22.22222222222222,6,0.9540381493506493,0.010868107619144803,Spike,Feedback Align
22.22222222222222,7,0.953023538961039,0.010961725423924314,Spike,Feedback Align
22.22222222222222,8,0.9566761363636364,0.010810230875763114,Spike,Feedback Align
22.22222222222222,9,0.9575892857142857,0.01068717428414015,Spike,Feedback Align
27.77777777777778,0,0.958502435064935,0.010766528632494832,Spike,Feedback Align
27.77777777777778,1,0.9578936688311688,0.011116355831170932,Spike,Feedback Align
27.77777777777778,2,0.9553571428571429,0.011100867224061173,Spike,Feedback Align
27.77777777777778,3,0.9572849025974026,0.010858977995566736,Spike,Feedback Align
27.77777777777778,4,0.9572849025974026,0.010831544557157893,Spike,Feedback Align
27.77777777777778,5,0.9572849025974026,0.010908541820098797,Spike,Feedback Align
27.77777777777778,6,0.9578936688311688,0.010740807660344057,Spike,Feedback Align
27.77777777777778,7,0.955762987012987,0.010696385865323165,Spike,Feedback Align
27.77777777777778,8,0.9574878246753247,0.010793530223279028,Spike,Feedback Align
27.77777777777778,9,0.9566761363636364,0.010757023821390085,Spike,Feedback Align
33.33333333333333,0,0.9622564935064936,0.010952520881534927,Spike,Feedback Align
33.33333333333333,1,0.9576907467532467,0.011119921773070189,Spike,Feedback Align
33.33333333333333,2,0.9563717532467533,0.011614055000965342,Spike,Feedback Align
33.33333333333333,3,0.9601258116883117,0.011088022228039215,Spike,Feedback Align
33.33333333333333,4,0.9568790584415584,0.011167780098733935,Spike,Feedback Align
33.33333333333333,5,0.958299512987013,0.011042282695274151,Spike,Feedback Align
33.33333333333333,6,0.9600243506493507,0.010618766858521223,Spike,Feedback Align
33.33333333333333,7,0.9588068181818182,0.010741059613943015,Spike,Feedback Align
33.33333333333333,8,0.9595170454545454,0.011191028783830315,Spike,Feedback Align
33.33333333333333,9,0.9599228896103896,0.01090261734608067,Spike,Feedback Align
38.888888888888886,0,0.9613433441558441,0.011573926234908521,Spike,Feedback Align
38.888888888888886,1,0.960734577922078,0.011339981627918957,Spike,Feedback Align
38.888888888888886,2,0.9577922077922078,0.012059078923621647,Spike,Feedback Align
38.888888888888886,3,0.9592126623376623,0.011736655889011322,Spike,Feedback Align
38.888888888888886,4,0.958299512987013,0.011887878822558207,Spike,Feedback Align
38.888888888888886,5,0.9590097402597403,0.011192506876579082,Spike,Feedback Align
38.888888888888886,6,0.9603287337662337,0.010991559194241758,Spike,Feedback Align
38.888888888888886,7,0.9616477272727273,0.01091687777931069,Spike,Feedback Align
38.888888888888886,8,0.9594155844155844,0.011692238709115413,Spike,Feedback Align
38.888888888888886,9,0.9599228896103896,0.011165309420163983,Spike,Feedback Align
44.44444444444444,0,0.9617491883116883,0.012256802148220754,Spike,Feedback Align
44.44444444444444,1,0.960836038961039,0.011898089019917122,Spike,Feedback Align
44.44444444444444,2,0.9588068181818182,0.012425588190515082,Spike,Feedback Align
44.44444444444444,3,0.9601258116883117,0.01229956423967744,Spike,Feedback Align
44.44444444444444,4,0.960734577922078,0.011735553406197731,Spike,Feedback Align
44.44444444444444,5,0.961038961038961,0.012564705824300006,Spike,Feedback Align
44.44444444444444,6,0.961038961038961,0.011573906777590763,Spike,Feedback Align
44.44444444444444,7,0.9593141233766234,0.011123905355796134,Spike,Feedback Align
44.44444444444444,8,0.9605316558441559,0.013005988593093692,Spike,Feedback Align
44.44444444444444,9,0.9616477272727273,0.013323499451983224,Spike,Feedback Align
50.0,0,0.9618506493506493,0.01248173978471796,Spike,Feedback Align
50.0,1,0.9605316558441559,0.012175831504807992,Spike,Feedback Align
50.0,2,0.9587053571428571,0.012144453946195882,Spike,Feedback Align
50.0,3,0.9602272727272727,0.012307582185621587,Spike,Feedback Align
50.0,4,0.9592126623376623,0.013336818787229594,Spike,Feedback Align
50.0,5,0.9599228896103896,0.01321920934252313,Spike,Feedback Align
50.0,6,0.9620535714285714,0.011390616159329521,Spike,Feedback Align
50.0,7,0.9603287337662337,0.011600768925723662,Spike,Feedback Align
50.0,8,0.9601258116883117,0.011920917639409933,Spike,Feedback Align
50.0,9,0.9613433441558441,0.012366800140652074,Spike,Feedback Align
0.0,0,0.10085227272727272,0.2775146752379643,Rate,Random Feedback
0.0,1,0.10044642857142858,0.35617485226074846,Rate,Random Feedback
0.0,2,0.1028814935064935,0.45582012261317906,Rate,Random Feedback
0.0,3,0.09841720779220779,0.4092428931352713,Rate,Random Feedback
0.0,4,0.13910308441558442,0.3563200000372665,Rate,Random Feedback
0.0,5,0.11444805194805195,0.3901868750172037,Rate,Random Feedback
0.0,6,0.10714285714285714,0.28649706952624776,Rate,Random Feedback
0.0,7,0.10551948051948051,0.35143354576547087,Rate,Random Feedback
0.0,8,0.11130275974025974,0.32611662241672096,Rate,Random Feedback
0.0,9,0.08948863636363637,0.3206794249312251,Rate,Random Feedback
5.555555555555555,0,0.8936688311688312,0.026189060144407708,Rate,Random Feedback
5.555555555555555,1,0.8035714285714286,0.03527307425892528,Rate,Random Feedback
5.555555555555555,2,0.8459821428571429,0.03524924332213024,Rate,Random Feedback
5.555555555555555,3,0.8917410714285714,0.03061077298169404,Rate,Random Feedback
5.555555555555555,4,0.8871753246753247,0.02799547428686547,Rate,Random Feedback
5.555555555555555,5,0.7800324675324676,0.03823381403157695,Rate,Random Feedback
5.555555555555555,6,0.882711038961039,0.027798749908975413,Rate,Random Feedback
5.555555555555555,7,0.8606939935064936,0.0315935660614218,Rate,Random Feedback
5.555555555555555,8,0.7673498376623377,0.04403378813856624,Rate,Random Feedback
5.555555555555555,9,0.8600852272727273,0.02951233081752965,Rate,Random Feedback
11.11111111111111,0,0.9205560064935064,0.015470596828042093,Rate,Random Feedback
11.11111111111111,1,0.9126420454545454,0.01658357155788098,Rate,Random Feedback
11.11111111111111,2,0.9126420454545454,0.01736278400543265,Rate,Random Feedback
11.11111111111111,3,0.9179180194805194,0.01627044194584312,Rate,Random Feedback
11.11111111111111,4,0.919338474025974,0.015411803331868779,Rate,Random Feedback
11.11111111111111,5,0.9201501623376623,0.01582762319135829,Rate,Random Feedback
11.11111111111111,6,0.9151785714285714,0.016061899732205818,Rate,Random Feedback
11.11111111111111,7,0.9146712662337663,0.015915172609714846,Rate,Random Feedback
11.11111111111111,8,0.9153814935064936,0.01687590958232135,Rate,Random Feedback
11.11111111111111,9,0.919338474025974,0.014901300842615412,Rate,Random Feedback
16.666666666666664,0,0.9303977272727273,0.01216535834893255,Rate,Random Feedback
16.666666666666664,1,0.9255275974025974,0.012821333207531446,Rate,Random Feedback
16.666666666666664,2,0.9273538961038961,0.012779116657419636,Rate,Random Feedback
16.666666666666664,3,0.9252232142857143,0.012886995071349626,Rate,Random Feedback
16.666666666666664,4,0.9291801948051948,0.012292973929287979,Rate,Random Feedback
16.666666666666664,5,0.927150974025974,0.012500339123151254,Rate,Random Feedback
16.666666666666664,6,0.9275568181818182,0.0126222852994703,Rate,Random Feedback
16.666666666666664,7,0.9231939935064936,0.012662830113515962,Rate,Random Feedback
16.666666666666664,8,0.9274553571428571,0.012529577865315233,Rate,Random Feedback
16.666666666666664,9,0.9302962662337663,0.011880753607910102,Rate,Random Feedback
22.22222222222222,0,0.9359780844155844,0.010613315519231729,Rate,Random Feedback
22.22222222222222,1,0.9329342532467533,0.01114159132265364,Rate,Random Feedback
22.22222222222222,2,0.934760551948052,0.011045118532508173,Rate,Random Feedback
22.22222222222222,3,0.932426948051948,0.011260652375291539,Rate,Random Feedback
22.22222222222222,4,0.9334415584415584,0.011048022576769323,Rate,Random Feedback
22.22222222222222,5,0.9330357142857143,0.01112082826423045,Rate,Random Feedback
22.22222222222222,6,0.9334415584415584,0.011149826117545978,Rate,Random Feedback
22.22222222222222,7,0.9306006493506493,0.011205746732647614,Rate,Random Feedback
22.22222222222222,8,0.932426948051948,0.011122809812621306,Rate,Random Feedback
22.22222222222222,9,0.9358766233766234,0.010609780126939479,Rate,Random Feedback
27.77777777777778,0,0.9413555194805194,0.009757647806228105,Rate,Random Feedback
27.77777777777778,1,0.9378043831168831,0.010354566951952329,Rate,Random Feedback
27.77777777777778,2,0.937398538961039,0.010288041697156247,Rate,Random Feedback
27.77777777777778,3,0.9383116883116883,0.01041637810129038,Rate,Random Feedback
27.77777777777778,4,0.937398538961039,0.010322536303082256,Rate,Random Feedback
27.77777777777778,5,0.9370941558441559,0.010319510997273745,Rate,Random Feedback
27.77777777777778,6,0.9371956168831169,0.010426151592933178,Rate,Random Feedback
27.77777777777778,7,0.934862012987013,0.010452601027382422,Rate,Random Feedback
27.77777777777778,8,0.9396306818181818,0.010058853186714596,Rate,Random Feedback
27.77777777777778,9,0.9389204545454546,0.009943351219316826,Rate,Random Feedback
33.33333333333333,0,0.9436891233766234,0.009288856588083438,Rate,Random Feedback
33.33333333333333,1,0.939935064935065,0.009790192723833005,Rate,Random Feedback
33.33333333333333,2,0.9398336038961039,0.009784865146374486,Rate,Random Feedback
33.33333333333333,3,0.9415584415584416,0.009815490419096858,Rate,Random Feedback
33.33333333333333,4,0.9406452922077922,0.009760750255679003,Rate,Random Feedback
33.33333333333333,5,0.9394277597402597,0.00984734556077447,Rate,Random Feedback
33.33333333333333,6,0.9405438311688312,0.009905743079305343,Rate,Random Feedback
33.33333333333333,7,0.9379058441558441,0.01002241226428874,Rate,Random Feedback
33.33333333333333,8,0.9420657467532467,0.009621623532752158,Rate,Random Feedback
33.33333333333333,9,0.9414569805194806,0.009466365115741476,Rate,Random Feedback
38.888888888888886,0,0.945413961038961,0.009016482655577364,Rate,Random Feedback
38.888888888888886,1,0.9422686688311688,0.00945342830270257,Rate,Random Feedback
38.888888888888886,2,0.9413555194805194,0.009474181549984731,Rate,Random Feedback
38.888888888888886,3,0.9443993506493507,0.009410113545435285,Rate,Random Feedback
38.888888888888886,4,0.942877435064935,0.009228935192186318,Rate,Random Feedback
38.888888888888886,5,0.9410511363636364,0.009539105842478359,Rate,Random Feedback
38.888888888888886,6,0.942775974025974,0.009574547789120575,Rate,Random Feedback
38.888888888888886,7,0.9394277597402597,0.009662913321662126,Rate,Random Feedback
38.888888888888886,8,0.9440949675324676,0.00918952442934364,Rate,Random Feedback
38.888888888888886,9,0.942573051948052,0.00923040663264617,Rate,Random Feedback
44.44444444444444,0,0.9471387987012987,0.008689655984673077,Rate,Random Feedback
44.44444444444444,1,0.945211038961039,0.009066822302203643,Rate,Random Feedback
44.44444444444444,2,0.9424715909090909,0.009236372130142357,Rate,Random Feedback
44.44444444444444,3,0.9458198051948052,0.009090792744127696,Rate,Random Feedback
44.44444444444444,4,0.945413961038961,0.008940908964412683,Rate,Random Feedback
44.44444444444444,5,0.9434862012987013,0.009233627494693917,Rate,Random Feedback
44.44444444444444,6,0.9437905844155844,0.009341450964517464,Rate,Random Feedback
44.44444444444444,7,0.9423701298701299,0.009385555915432166,Rate,Random Feedback
44.44444444444444,8,0.9467329545454546,0.008945782106556808,Rate,Random Feedback
44.44444444444444,9,0.9434862012987013,0.008977904167615389,Rate,Random Feedback
50.0,0,0.947849025974026,0.008498315682861466,Rate,Random Feedback
50.0,1,0.9460227272727273,0.008981912684118557,Rate,Random Feedback
50.0,2,0.9430803571428571,0.009055043979113414,Rate,Random Feedback
50.0,3,0.9464285714285714,0.008917620469966048,Rate,Random Feedback
50.0,4,0.9469358766233766,0.008724532566479492,Rate,Random Feedback
50.0,5,0.9446022727272727,0.008997190394007407,Rate,Random Feedback
50.0,6,0.945413961038961,0.009107741421262534,Rate,Random Feedback
50.0,7,0.9447037337662337,0.009185876894801449,Rate,Random Feedback
50.0,8,0.9467329545454546,0.008767357302946045,Rate,Random Feedback
50.0,9,0.9456168831168831,0.008765663746333356,Rate,Random Feedback
0.0,0,0.09486607142857142,0.25787743282867576,Rate,Feedback Align
0.0,1,0.09740259740259741,0.2876961597363521,Rate,Feedback Align
0.0,2,0.11383928571428571,0.41294986043038223,Rate,Feedback Align
0.0,3,0.0997362012987013,0.2645629813826428,Rate,Feedback Align
0.0,4,0.11515827922077922,0.28207165414291085,Rate,Feedback Align
0.0,5,0.10227272727272728,0.2756399622704843,Rate,Feedback Align
0.0,6,0.09801136363636363,0.28480667766325807,Rate,Feedback Align
0.0,7,0.09730113636363637,0.28530651490399034,Rate,Feedback Align
0.0,8,0.08938717532467533,0.30576310208560925,Rate,Feedback Align
0.0,9,0.14214691558441558,0.25828045827346907,Rate,Feedback Align
5.555555555555555,0,0.9457183441558441,0.010161606167054171,Rate,Feedback Align
5.555555555555555,1,0.9467329545454546,0.010204131980660154,Rate,Feedback Align
5.555555555555555,2,0.9394277597402597,0.011448253605901515,Rate,Feedback Align
5.555555555555555,3,0.9431818181818182,0.010634145864580117,Rate,Feedback Align
5.555555555555555,4,0.9447037337662337,0.01022140450741568,Rate,Feedback Align
5.555555555555555,5,0.9420657467532467,0.010597473730251323,Rate,Feedback Align
5.555555555555555,6,0.9450081168831169,0.010401637460008075,Rate,Feedback Align
5.555555555555555,7,0.9397321428571429,0.011200370406337843,Rate,Feedback Align
5.555555555555555,8,0.9424715909090909,0.010952107632536554,Rate,Feedback Align
5.555555555555555,9,0.9458198051948052,0.010100687151540874,Rate,Feedback Align
11.11111111111111,0,0.955661525974026,0.008123694627397662,Rate,Feedback Align
11.11111111111111,1,0.9562702922077922,0.008051645479097022,Rate,Feedback Align
11.11111111111111,2,0.950689935064935,0.008604883168747381,Rate,Feedback Align
11.11111111111111,3,0.9543425324675324,0.008328377817360375,Rate,Feedback Align
11.11111111111111,4,0.955661525974026,0.008062051550161986,Rate,Feedback Align
11.11111111111111,5,0.9541396103896104,0.008318004477795245,Rate,Feedback Align
11.11111111111111,6,0.9541396103896104,0.008169738249983013,Rate,Feedback Align
11.11111111111111,7,0.9517045454545454,0.008568782789856753,Rate,Feedback Align
11.11111111111111,8,0.9516030844155844,0.008532337464512993,Rate,Feedback Align
11.11111111111111,9,0.952922077922078,0.00802900504422028,Rate,Feedback Align
16.666666666666664,0,0.9616477272727273,0.007162883501103645,Rate,Feedback Align
16.666666666666664,1,0.9620535714285714,0.007066469423032618,Rate,Feedback Align
16.666666666666664,2,0.9575892857142857,0.007463522746590022,Rate,Feedback Align
16.666666666666664,3,0.9587053571428571,0.007353826285938843,Rate,Feedback Align
16.666666666666664,4,0.9589082792207793,0.007089868366985955,Rate,Feedback Align
16.666666666666664,5,0.958502435064935,0.007311028788874195,Rate,Feedback Align
16.666666666666664,6,0.9605316558441559,0.007147488151930106,Rate,Feedback Align
16.666666666666664,7,0.9590097402597403,0.007360542206603657,Rate,Feedback Align
16.666666666666664,8,0.9574878246753247,0.007510893933190795,Rate,Feedback Align
16.666666666666664,9,0.9600243506493507,0.00707511078808549,Rate,Feedback Align
22.22222222222222,0,0.9620535714285714,0.0067103089909025405,Rate,Feedback Align
22.22222222222222,1,0.9622564935064936,0.006700503355567464,Rate,Feedback Align
22.22222222222222,2,0.9604301948051948,0.006889783325616769,Rate,Feedback Align
22.22222222222222,3,0.9599228896103896,0.006977041910159864,Rate,Feedback Align
22.22222222222222,4,0.9619521103896104,0.006690789360963955,Rate,Feedback Align
22.22222222222222,5,0.9597199675324676,0.00689988679385278,Rate,Feedback Align
22.22222222222222,6,0.9619521103896104,0.006634245084579789,Rate,Feedback Align
22.22222222222222,7,0.9589082792207793,0.007016444445447014,Rate,Feedback Align
22.22222222222222,8,0.9589082792207793,0.006964469915438205,Rate,Feedback Align
22.22222222222222,9,0.9606331168831169,0.00674972501406396,Rate,Feedback Align
27.77777777777778,0,0.9639813311688312,0.006583252121085582,Rate,Feedback Align
27.77777777777778,1,0.9642857142857143,0.006494135477160798,Rate,Feedback Align
27.77777777777778,2,0.9620535714285714,0.006682381705870771,Rate,Feedback Align
27.77777777777778,3,0.9625608766233766,0.006678360990707863,Rate,Feedback Align
27.77777777777778,4,0.9639813311688312,0.006459259051490284,Rate,Feedback Align
27.77777777777778,5,0.9620535714285714,0.0067225011559172545,Rate,Feedback Align
27.77777777777778,6,0.9624594155844156,0.006601070552216088,Rate,Feedback Align
27.77777777777778,7,0.9621550324675324,0.006871311666839538,Rate,Feedback Align
27.77777777777778,8,0.9615462662337663,0.006802303884941966,Rate,Feedback Align
27.77777777777778,9,0.9616477272727273,0.006708907111580721,Rate,Feedback Align
33.33333333333333,0,0.9654017857142857,0.006248219583551953,Rate,Feedback Align
33.33333333333333,1,0.9649959415584416,0.006268110417263175,Rate,Feedback Align
33.33333333333333,2,0.9627637987012987,0.006393484592008169,Rate,Feedback Align
33.33333333333333,3,0.9637784090909091,0.006429079952812921,Rate,Feedback Align
33.33333333333333,4,0.9642857142857143,0.006288946959319481,Rate,Feedback Align
33.33333333333333,5,0.9625608766233766,0.006507959943916943,Rate,Feedback Align
